medcode,readterm,cci_1mi,cci_1ccf,cci_1pad,cci_1stroke,cci_1dement,cci_1resp,cci_1ctd,cci_1peptic,cci_1liver,cci_2hemi,cci_2renal,cci_2diabcomp,cci_2cancer,cci_2leuk,cci_2lymph,cci_3liver,cci_6mets,cci_6hiv
41823,Bypass femoral artery by fem/tib art anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45428,Bypass femoral artery by femoral/femoral art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36443,Bypass iliac artery by femoral/femoral art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28616,Bypass iliac artery by iliac/femoral artery anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100036,Bypass iliac artery by iliac/iliac artery anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55554,Bypass leg artery by aorta/com femoral art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66804,Bypass leg artery by aorta/deep femoral art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68412,Bypass popliteal art by pop/peron art anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42115,Bypass popliteal artery by pop/fem artery anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64555,Bypass popliteal artery by pop/pop a anast c prosthesis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24097,Bypass popliteal artery by pop/pop a anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60465,Bypass popliteal artery by pop/tib a anast c prosthesis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48700,Bypass popliteal artery by pop/tib a anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38546,Dacron graft operations on aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102031,Emerg bypass abdominal aorta by anastom aorta to aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48755,Emerg bypass bifurc aorta by anast aorta to femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68141,Emerg bypass comm iliac art by aorta/com iliac art anast NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99676,Emerg bypass femoral art by fem/peron art anast c prosth NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52342,Emerg bypass femoral art by fem/pop a anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43651,Emerg bypass femoral art by fem/pop art anast c prosth NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96255,Emerg bypass femoral art by fem/tib a anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66820,Emerg bypass femoral art by fem/tib art anast c prosth NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48939,Emerg bypass femoral artery by fem/fem art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44250,Emerg bypass iliac art by iliac/femoral art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72448,Emerg bypass iliac artery by femoral/femoral art anast NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66917,Emerg bypass leg artery by aorta/com fem art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62775,Emerg bypass pop art by pop/peron art anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60693,Emerg bypass pop art by pop/pop art anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66879,Emerg bypass pop art by pop/tib art anast c vein graft NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67818,Emerg bypass popliteal art by pop/pop art anast c prosth NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70922,Emerg bypass popliteal artery by pop/fem art anastomosis NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96654,Emerg repl aneurysm bifurc aorta by anast aorta to fem art,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69922,Emerg repl aneurysm bifurc aorta by anast aorta to iliac a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54192,Emerg replace aneurysm abdom aorta by anast aorta/aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99722,Emerg replace aneurysm asc aorta by anastom aorta to aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66232,Emerg replace aneurysm infrarenal aorta by anast aorta/aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17220,Emergency repair of aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31613,Emergency replacement of aneurysmal segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45474,Emergency replacement of aneurysmal segment of aorta NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45477,Emergency replacement of aneurysmal segment of aorta OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89714,Endov ins stent graft for aortic dissection in any position,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91462,Endov insertion of stent graft for thoracic aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83577,Endovas ins stent graft for infrarenal abdom aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94682,Endovas insert of stent graft for suprarenal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99859,Endovas insert stent for aortic aneurysm of bifurcation NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94069,Endovas insertion of stent graft for aortic bifurcation NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103427,Endovas insertion of stent graft for aorto-uniiliac aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97217,Endovascul insert stent infrarenal abdominal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99787,Endovascular ins stent for aortic dissection in any position,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98175,Endovascular insertion of stent for aorto-uniiliac aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98542,Endovascular insertion of stent for thoracic aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106780,Endovascular insertion stent for suprarenal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100195,Endovascular stenting for aortic aneurysm of bifurcation NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97109,Endovascular stenting for aorto-uniiliac aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70446,Endovascular stenting infrarenal abdominal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90549,Endovascular stenting of aortic bifurcation NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83527,Endovascular stenting of aortic dissection in any position,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95976,Endovascular stenting of aorto-uniiliac aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97030,Endovascular stenting of suprarenal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51061,Endovascular stenting of thoracic aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33430,Operation on aneurysm of aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98565,OS translum ins stent graft for aneurysmal segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37787,Other bypass of common femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18060,Other bypass of femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,Other bypass of femoral artery or popliteal artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Other bypass of femoral artery or popliteal artery NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42640,Other bypass of femoral artery or popliteal artery OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61974,Other bypass of femoral or popliteal artery by anastomosis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21927,Other bypass of iliac artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101910,Other bypass of iliac artery by anastomosis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38921,Other bypass of iliac artery NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,Other bypass of popliteal artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40732,Other bypass of superficial femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72491,Other emerg bypass femoral or popliteal art by anastomosis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100113,Other emergency bypass of common femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63238,Other emergency bypass of deep femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11766,Other emergency bypass of femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68320,Other emergency bypass of femoral or popliteal artery NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65692,Other emergency bypass of femoral or popliteal artery OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39776,Other emergency bypass of popliteal artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31822,Other emergency bypass of segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97606,Other emergency bypass of superficial femoral artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52357,Other specified other bypass of iliac artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101835,Other specified other emergency bypass of segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44553,Replace aneurys infrarenal aorta by anast aorta to aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54379,Replace aneurys suprarenal aorta by anast aorta to aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19996,Replace aneurysm abdominal aorta by anast aorta to aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64961,Replace aneurysm ascend aorta by anast of aorta/aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56495,Replace aneurysm bifurc aorta by anast aorta to femoral art,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56510,Replace aneurysm bifurc aorta by anast aorta to iliac artery,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42444,Replace aneurysm thoracic aorta by anast of aorta/aorta NEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52358,Replacement of aneurysmal bifurcation of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66761,Replacement of aneurysmal bifurcation of aorta NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62301,Replacement of aneurysmal bifurcation of aorta OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93627,Translum ins stent graft for aneurysmal segment of aorta NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94331,Translum insert stent graft for aneurysmal segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93959,Transluminal operations on aneurysmal segment of aorta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90861,Transluminal operations on aneurysmal segment of aorta NOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63408,Tube graft abdominal Aortic aneurysm (emergency),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26232,Tube graft of Abdominal aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51166,Y graft abdominal Aortic aneurysm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92925,Y graft of abdominal Aortic aneurysm (emergency),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Transient cerebral ischaemia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Infarction - cerebral,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Amaurosis fugax,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,CVA unspecified,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,Transient ischaemic attack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Stroke and cerebrovascular accident unspecified,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,Subarachnoid haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,Transient cerebral ischaemia NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,"Stenosis, carotid artery",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,Cerebrovascular disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,Carotid artery stenosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,Cerebral infarction NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,Intracerebral haemorrhage NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,Thrombosis lateral sinus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,Hypertensive encephalopathy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,"Thrombosis, carotid artery",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,Carotid artery occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,Subdural haemorrhage - nontraumatic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,"Cerebral aneurysm, nonruptured",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,Intracerebral haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,Binswanger's disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,Precerebral atherosclerosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,Lateral medullary syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,Insufficiency - basilar artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,CVA - cerebral artery occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,Cerebral artery aneurysm operations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,Cerebellar infarction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,H/O: stroke,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,CVA - Cerebrovascular accident unspecified,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6155,Stroke due to cerebral arterial occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,Sequelae of stroke,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,Stroke unspecified,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,H/O: CVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,Transient global amnesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,CVA - cerebrovascular accid due to intracerebral haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7138,[V]Personal history of cerebrovascular accident (CVA),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,Left sided CVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,Pontine haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8443,Brain stem stroke syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,Cerebral arterial occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696,Subarachnoid haemorrhage from posterior communicating artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9943,Cereb autosom dominant arteriop subcort infarcts leukoenceph,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9985,Left sided cerebral infarction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,Cerebrovascular disease NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,Cerebral amyloid angiopathy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,Right sided cerebral infarction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10625,Clipping of aneurysm of cerebral artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11171,Cerebral atherosclerosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12555,Generalised ischaemic cerebrovascular disease NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12833,Right sided CVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13564,Cerebellar haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13567,H/O: TIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13577,Other cerebrovascular disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13707,Stroke / transient ischaemic attack referral,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15019,Cerebral embolism,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15252,Brainstem infarction NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15788,Transient cerebral ischaemia NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16507,Intermittent cerebral ischaemia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16517,Cerebral thrombosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16554,H/O sub-arachnoid haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17322,Cerebellar stroke syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17326,Subarachnoid haemorrh from intracranial artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17734,Subdural haematoma - nontraumatic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18604,Stroke due to intracerebral haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18689,Middle cerebral artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18996,Transient global amnesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19004,TGA - Transient global amnesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19201,"Right sided intracerebral haemorrhage, unspecified",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19260,Posterior cerebral artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19280,Anterior cerebral artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348,[V]Personal history of stroke,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19354,Other transient cerebral ischaemia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19412,Subarachnoid haemorrhage from middle cerebral artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,Thrombosis of superior longitudinal sinus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20284,Intracranial haemorrhage NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21118,Vertebro-basilar artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22006,Thrombosis cavernous sinus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22018,"Dissection of cerebral arteries, nonruptured",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400,Cerebral arteritis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23361,Late effects of cerebrovascular disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23580,Subarachnoid haemorrhage NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23671,Cerebral infarct due to thrombosis of precerebral arteries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23942,Basilar artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24385,Chronic cerebral ischaemia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24424,Congenital cerebral arteriovenous aneurysm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24446,Cerebral infarction due to embolism of precerebral arteries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25615,Brainstem infarction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26424,Infarction of basal ganglia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27975,Cerebral infarction due to embolism of cerebral arteries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28278,Transient global amnesia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28309,Thrombosis transverse sinus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28314,"Left sided intracerebral haemorrhage, unspecified",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29939,Ruptured berry aneurysm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30045,External capsule haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30202,Intracerebral haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30502,CVA prevention,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060,"Intracerebral haemorrhage in hemisphere, unspecified",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31390,Thrombosis of central nervous system venous sinuses,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31595,Cortical haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31704,Occlusion/stenosis cerebral arts not result cerebral infarct,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31805,Other and unspecified intracranial haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31941,Rupture of syphilitic cerebral aneurysm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32310,Moyamoya disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32447,Basilar artery occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33377,Vertebral artery syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33499,Pure motor lacunar syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33543,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117,Other cerebrovascular disease OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34135,H/O: CVA/stroke,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34758,Cerebral embolus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36178,Extradural haemorrhage - nontraumatic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36717,Cerebral infarction due to thrombosis of cerebral arteries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37493,Other cerebrovascular disease NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37947,Nonpyogenic venous sinus thrombosis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39344,"Cereb infarct due cerebral venous thrombosis, nonpyogenic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39403,Sequelae of cerebral infarction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40053,Generalised ischaemic cerebrovascular disease NOS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40338,Internal capsule haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40758,Cereb infarct due unsp occlus/stenos precerebr arteries,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40847,Vertebral artery occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41180,Thrombophlebitis of central nervous system venous sinuses,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41577,H/O: cerebrovascular disease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41910,Subarachnoid haemorrhage from basilar artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42331,Subarachnoid haemorrhage from anterior communicating artery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43451,Sequelae of other nontraumatic intracranial haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44740,Sequelae of subarachnoid haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44765,Carotid artery syndrome hemispheric,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45781,Precerebral arterial occlusion,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46316,Basal nucleus haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47607,CVA - cerebrovascular accident in the puerperium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47642,Wallenberg syndrome,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48149,Sequelae of intracerebral haemorrhage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49715,Phlebitis and thrombophlebitis of intracranial sinuses,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50594,Multiple and bilateral precerebral artery syndromes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50725,Listerial cerebral arteritis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51138,Sequelae/other + unspecified cerebrovascular diseases,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
